199.71	988.44
201.13	967.45
202.55	924.99
203.96	835.69
205.38	742.97
206.8	716.86
208.22	672.59
209.63	621.25
211.05	587.06
212.47	575.92
213.89	574.35
215.3	531.14
216.72	552.06
218.14	543.97
219.56	531.01
220.97	533.52
222.39	555.36
223.81	563.66
225.23	544.36
226.65	540.61
228.06	552.01
229.48	560.31
230.9	553.34
232.32	601.94
233.73	640.83
235.15	652.69
236.57	658.15
237.99	719.73
239.4	803.36
240.82	809.29
242.24	842.51
243.66	900.54
245.07	922.19
246.49	856.34
247.91	897.83
249.33	857.37
250.74	792.9
252.16	749.26
253.58	681.01
255	650.41
256.42	613.31
257.83	568.45
259.25	532.49
260.67	524.5
262.09	526.95
263.5	495.49
264.92	494.41
266.34	485.09
267.76	454.99
269.17	454.37
270.59	488.83
272.01	461.1
273.43	444.59
274.84	446.1
276.26	442.5
277.68	430.69
279.1	453.78
280.51	479.16
281.93	478.45
283.35	462.21
284.77	479.09
286.19	474.41
287.6	477.6
289.02	474.45
290.44	470.4
291.86	474.33
293.27	485.13
294.69	466.19
296.11	477.02
297.53	489.75
298.94	490.53
300.36	487.82
301.78	538.04
303.2	523.13
304.61	501.71
306.03	497.59
307.45	505.64
308.87	489.09
310.28	478.42
311.7	474.47
313.12	478.53
314.54	481.1
315.95	473.6
317.37	464.1
318.79	485.34
320.21	491.39
321.63	498.39
323.04	518.02
324.46	553.35
325.88	603.84
327.3	673.57
328.71	712.46
330.13	745.42
331.55	790.62
332.97	835.41
334.38	828.32
335.8	823.24
337.22	792.5
338.64	749.62
340.05	702.14
341.47	613.21
342.89	615.74
344.31	590.4
345.72	566.33
347.14	547.38
348.56	526.16
349.98	514.19
351.4	507.87
352.81	516.95
354.23	522.03
355.65	523.07
357.07	531.82
358.48	522.23
359.9	549.64
361.32	586.2
362.74	611.52
364.15	612.75
365.57	593.89
366.99	643.64
368.41	640.01
369.82	635.97
371.24	636.07
372.66	636.17
374.08	634.54
375.49	592.17
376.91	615.68
378.33	623.15
379.75	626.93
381.17	642.23
382.58	634.36
384	660
385.42	661.95
386.84	645.85
388.25	645.66
389.67	678.88
391.09	703.36
392.51	670.77
393.92	682.47
395.34	659.64
396.76	622.39
398.18	612.28
399.59	600.18
401.01	564.07
402.43	549.46
403.85	541.71
405.26	528.45
406.68	508.78
408.1	505.2
409.52	507.57
410.93	519.58
412.35	536.46
413.77	535.22
415.19	512.73
416.61	545.88
418.02	542.06
419.44	517.31
420.86	507.89
422.28	517.79
423.69	525.15
425.11	492.1
426.53	523.86
427.95	540.83
429.36	561.06
430.78	570
432.2	551.87
433.62	534.76
435.03	535.85
436.45	553.69
437.87	547.46
439.29	538.3
440.7	551.68
442.12	554.36
443.54	590.21
444.96	598.16
446.38	620.6
447.79	645.71
449.21	649.43
450.63	631.91
452.05	649.3
453.46	673.89
454.88	672.46
456.3	654.72
457.72	646.94
459.13	669.4
460.55	648.46
461.97	621.17
463.39	634.75
464.8	651.44
466.22	666.08
467.64	724.25
469.06	740.47
470.47	734.59
471.89	714.73
473.31	704.53
474.73	714.23
476.15	729.96
477.56	697.79
478.98	650.52
480.4	649.11
481.82	646.37
483.23	637.99
484.65	642.62
486.07	632.78
487.49	610.74
488.9	629.62
490.32	622.41
491.74	598.75
493.16	591.7
494.57	599.13
495.99	601.72
497.41	588.6
498.83	595.22
500.24	609.42
501.66	612.79
503.08	602.82
504.5	605.42
505.91	636.08
507.33	621.99
508.75	608.58
510.17	614.94
511.59	627.16
513	658.54
514.42	664.68
515.84	670.77
517.26	687.47
518.67	681.65
520.09	649.77
521.51	683.49
522.93	708.68
524.34	710.56
525.76	694.9
527.18	668.82
528.6	653.37
530.01	668.54
531.43	640.97
532.85	659.77
534.27	657.48
535.69	670.65
537.1	675.53
538.52	643.87
539.94	660.24
541.36	642.69
542.77	653.08
544.19	670.39
545.61	659.43
547.03	631.01
548.44	645.21
549.86	636.48
551.28	672.55
552.7	679.97
554.11	673.65
555.53	670.33
556.95	677.5
558.37	699.07
559.78	708.04
561.2	695.13
562.62	715.78
564.04	746.56
565.46	774.14
566.87	816.18
568.29	771.94
569.71	836.78
571.13	916.16
572.54	1036.3
573.96	1198.2
575.38	1403.3
576.8	1700.6
578.21	1951.3
579.63	2179.2
581.05	2312.4
582.47	2344.8
583.88	2314.4
585.3	2250.4
586.72	2053.4
588.14	1786.1
589.55	1496.1
590.97	1238.3
592.39	1061.4
593.81	955.24
595.22	845.68
596.64	789.65
598.06	755.68
599.48	737.02
600.9	750.29
602.31	759.78
603.73	737.32
605.15	745.4
606.57	760.86
607.98	759.79
609.4	749.03
610.82	724.52
612.24	711.04
613.65	730.74
615.07	714.19
616.49	724.44
617.91	760.11
619.32	767.96
620.74	763.33
622.16	759.64
623.58	750.34
624.99	780.02
626.41	793.63
627.83	767.03
629.25	763.26
630.67	787.6
632.08	821.91
633.5	851.76
634.92	828.72
636.34	829.79
637.75	802.91
639.17	793.83
640.59	793.1
642.01	786.98
643.42	801.73
644.84	794.13
646.26	796
647.68	780.3
649.09	772
650.51	785.16
651.93	794.43
