199.74	6629.3
201.16	6329.3
202.57	6157
203.99	6034.5
205.41	5899.2
206.83	5720.1
208.25	5615.7
209.66	5502.4
211.08	5426.4
212.5	5335.6
213.92	5199.5
215.33	5119.6
216.75	5040.6
218.17	4976.1
219.59	4833.6
221	4676.6
222.42	4715.1
223.84	4640.7
225.26	4573.1
226.67	4473.2
228.09	4425.2
229.51	4489.3
230.93	4410.1
232.34	4304.1
233.76	4253.5
235.18	4241.4
236.6	4221.1
238.02	4129.6
239.43	4109.1
240.85	4138.6
242.27	4078
243.69	4013.5
245.1	4083
246.52	4049.5
247.94	4025.4
249.36	4015.9
250.77	3973.3
252.19	3920.3
253.61	3998.2
255.03	3918.5
256.44	3902.6
257.86	3874.6
259.28	3838.8
260.7	3827.5
262.11	3771.3
263.53	3841.4
264.95	3867.7
266.37	3851.3
267.79	3818.7
269.2	3791.8
270.62	3899.1
272.04	3889.4
273.46	3934.5
274.87	3996.5
276.29	3995.6
277.71	4111.4
279.13	4215.3
280.54	4256.6
281.96	4376.5
283.38	4583.2
284.8	4727.8
286.21	5067.5
287.63	5465.4
289.05	5886.6
290.47	6325.5
291.88	6813.9
293.3	7457.6
294.72	7982.7
296.14	8284.3
297.55	8507.1
298.97	8700.3
300.39	8802.9
301.81	8600.2
303.23	8348.1
304.64	8050.9
306.06	7670.7
307.48	7186.1
308.9	6613.7
310.31	6039.3
311.73	5669.3
313.15	5249.6
314.57	4854.6
315.98	4609
317.4	4352.3
318.82	4170.5
320.24	4007.7
321.65	3867.8
323.07	3766.1
324.49	3704.9
325.91	3562.7
327.32	3514.2
328.74	3502.7
330.16	3453.1
331.58	3353
332.99	3276
334.41	3212.8
335.83	3277.6
337.25	3301.2
338.67	3257.5
340.08	3182.4
341.5	3132.4
342.92	3215.6
344.34	3160.7
345.75	3111.2
347.17	3083.5
348.59	3044
350.01	3065
351.42	3026.9
352.84	2986.9
354.26	2965.9
355.68	2968.1
357.09	2979.8
358.51	2954.9
359.93	2931
361.35	2914
362.76	2906.4
364.18	2909.7
365.6	2922
367.02	2915.2
368.44	2898
369.85	2887.8
371.27	2894.3
372.69	2902.8
374.11	2872.6
375.52	2835.5
376.94	2885.6
378.36	2877.8
379.78	2854.4
381.19	2866.5
382.61	2868.7
384.03	2904.5
385.45	2886.8
386.86	2857.6
388.28	2849.1
389.7	2856.6
391.12	2809.5
392.53	2892.5
393.95	2865.4
395.37	2842.3
396.79	2831.1
398.2	2812.3
399.62	2832.3
401.04	2865.5
402.46	2859.8
403.88	2853
405.29	2833.6
406.71	2792.6
408.13	2802.8
409.55	2841.7
410.96	2841.4
412.38	2862
413.8	2886.4
415.22	2870.6
416.63	2824.5
418.05	2844.1
419.47	2813.2
420.89	2815
422.3	2849.5
423.72	2867.9
425.14	2832.7
426.56	2845.6
427.97	2875.9
429.39	2892.2
430.81	2892.7
432.23	2881.9
433.65	2838.2
435.06	2858.8
436.48	2870.4
437.9	2907.3
439.32	2944.1
440.73	2943.8
442.15	2911
443.57	2870.7
444.99	2899.3
446.4	2917.7
447.82	2933.8
449.24	2965.2
450.66	2977.6
452.07	2927.4
453.49	2955.2
454.91	2982.5
456.33	2970.8
457.74	2949.3
459.16	3006.7
460.58	2975
462	2996.4
463.41	3035.7
464.83	3043.3
466.25	3029.3
467.67	3057.3
469.09	3008.1
470.5	3031
471.92	3045.2
473.34	3091.6
474.76	3142.3
476.17	3130.5
477.59	3198.1
479.01	3200.8
480.43	3291
481.84	3336.7
483.26	3395.9
484.68	3595.2
486.1	3817.3
487.51	4147.9
488.93	4532.9
490.35	4989
491.77	5510.3
493.18	6006.2
494.6	6275.4
496.02	6629.4
497.44	6831.5
498.85	6856.8
500.27	6753.8
501.69	6539.2
503.11	6184.8
504.53	5873.3
505.94	5412.3
